species_guid,icode,author_display,title
b2d7654b-ca92-42b1-9e4b-cf7373255515,10326,"杨根华等, 2001",
b2d7654b-ca92-42b1-9e4b-cf7373255515,10326,"杨根华等, 2001",
b2d7654b-ca92-42b1-9e4b-cf7373255515,7000,"CAB, 2006",
b2d7654b-ca92-42b1-9e4b-cf7373255515,10326,"杨根华等, 2001",
b2d7654b-ca92-42b1-9e4b-cf7373255515,7000,"CAB, 2006",
3d12c2e1-346a-4622-83eb-5338d7190d28,7000,"CAB, 2006",
3d12c2e1-346a-4622-83eb-5338d7190d28,7000,"CAB, 2006",
3d12c2e1-346a-4622-83eb-5338d7190d28,7000,"CAB, 2006",
b4281d30-1470-4559-a148-37d29c644619,10436,2008,
b4281d30-1470-4559-a148-37d29c644619,10436,2008,
b4281d30-1470-4559-a148-37d29c644619,10436,2008,
b4281d30-1470-4559-a148-37d29c644619,10436,2008,
b4281d30-1470-4559-a148-37d29c644619,10436,2008,
b4281d30-1470-4559-a148-37d29c644619,10436,2008,
b4281d30-1470-4559-a148-37d29c644619,10436,2008,
408d003b-44b3-4572-b77f-67396cc19995,1674,"牛宏舜等, 1992",
408d003b-44b3-4572-b77f-67396cc19995,1674,"牛宏舜等, 1992",
408d003b-44b3-4572-b77f-67396cc19995,1674,"牛宏舜等, 1992",
408d003b-44b3-4572-b77f-67396cc19995,1674,"牛宏舜等, 1992",
408d003b-44b3-4572-b77f-67396cc19995,1674,"牛宏舜等, 1992",
408d003b-44b3-4572-b77f-67396cc19995,1674,"牛宏舜等, 1992",
408d003b-44b3-4572-b77f-67396cc19995,1674,"牛宏舜等, 1992",
55bc63a1-83d4-4c43-bcf7-dbf3580a810c,7000,"CAB, 2006",
55bc63a1-83d4-4c43-bcf7-dbf3580a810c,7000,"CAB, 2006",
55bc63a1-83d4-4c43-bcf7-dbf3580a810c,7000,"CAB, 2006",
55bc63a1-83d4-4c43-bcf7-dbf3580a810c,7000,"CAB, 2006",
e200b45f-a5cf-4fb0-b278-3f447cea4baf,1674,"牛宏舜等, 1992",
17dacdf9-df00-42e5-b80e-66b25653f8f9,1674,"牛宏舜等, 1992",
990b2f71-0bec-4db0-bc95-af356c291fee,7000,"CAB, 2006",
16eb4a79-76b7-46b3-a7b9-603387f4a009,7000,"CAB, 2006",
16eb4a79-76b7-46b3-a7b9-603387f4a009,7000,"CAB, 2006",
16eb4a79-76b7-46b3-a7b9-603387f4a009,3202,"中国农科院植保所, 1995",
16eb4a79-76b7-46b3-a7b9-603387f4a009,7000,"CAB, 2006",
16eb4a79-76b7-46b3-a7b9-603387f4a009,7000,"CAB, 2006",
084b6dd7-faff-4025-864b-d48911f79871,1780,"关少枫, 1995",
084b6dd7-faff-4025-864b-d48911f79871,7000,"CAB, 2006",
084b6dd7-faff-4025-864b-d48911f79871,1780,"关少枫, 1995",
084b6dd7-faff-4025-864b-d48911f79871,1780,"关少枫, 1995",
9fe3c12f-d7b0-4f2d-81f9-68cd88eaaa24,1652,C.M.I,
9fe3c12f-d7b0-4f2d-81f9-68cd88eaaa24,7000,"CAB, 2006",
9fe3c12f-d7b0-4f2d-81f9-68cd88eaaa24,1652,C.M.I,
9fe3c12f-d7b0-4f2d-81f9-68cd88eaaa24,1652,C.M.I,
9fe3c12f-d7b0-4f2d-81f9-68cd88eaaa24,7000,"CAB, 2006",
9fe3c12f-d7b0-4f2d-81f9-68cd88eaaa24,7000,"CAB, 2006",
9fe3c12f-d7b0-4f2d-81f9-68cd88eaaa24,7000,"CAB, 2006",
9fe3c12f-d7b0-4f2d-81f9-68cd88eaaa24,1652,C.M.I,
9fe3c12f-d7b0-4f2d-81f9-68cd88eaaa24,7000,"CAB, 2006",
9fe3c12f-d7b0-4f2d-81f9-68cd88eaaa24,1652,C.M.I,
9fe3c12f-d7b0-4f2d-81f9-68cd88eaaa24,7000,"CAB, 2006",
9fe3c12f-d7b0-4f2d-81f9-68cd88eaaa24,1652,C.M.I,
9fe3c12f-d7b0-4f2d-81f9-68cd88eaaa24,7000,"CAB, 2006",
9fe3c12f-d7b0-4f2d-81f9-68cd88eaaa24,1652,C.M.I,
9fe3c12f-d7b0-4f2d-81f9-68cd88eaaa24,7000,"CAB, 2006",
b503e98f-2542-4610-8344-84febaf8b264,7000,"CAB, 2006",
b503e98f-2542-4610-8344-84febaf8b264,1948,"姚成林等, 1989",
b503e98f-2542-4610-8344-84febaf8b264,1948,"姚成林等, 1989",
473cf297-8aad-4a7b-8c25-fece24576266,7000,"CAB, 2006",
013ba058-12a3-46cd-9389-c2c0f46b7009,10489,"雷增普, 1991",
013ba058-12a3-46cd-9389-c2c0f46b7009,1902,"黄伙平(译), 1984",
013ba058-12a3-46cd-9389-c2c0f46b7009,1924,"姚文国等, 2001",
013ba058-12a3-46cd-9389-c2c0f46b7009,7000,"CAB, 2006",
013ba058-12a3-46cd-9389-c2c0f46b7009,10489,"雷增普, 1991",
013ba058-12a3-46cd-9389-c2c0f46b7009,1902,"黄伙平(译), 1984",
013ba058-12a3-46cd-9389-c2c0f46b7009,1924,"姚文国等, 2001",
013ba058-12a3-46cd-9389-c2c0f46b7009,10489,"雷增普, 1991",
013ba058-12a3-46cd-9389-c2c0f46b7009,1902,"黄伙平(译), 1984",
013ba058-12a3-46cd-9389-c2c0f46b7009,1924,"姚文国等, 2001",
013ba058-12a3-46cd-9389-c2c0f46b7009,7000,"CAB, 2006",
013ba058-12a3-46cd-9389-c2c0f46b7009,7000,"CAB, 2006",
013ba058-12a3-46cd-9389-c2c0f46b7009,10489,"雷增普, 1991",
013ba058-12a3-46cd-9389-c2c0f46b7009,1902,"黄伙平(译), 1984",
013ba058-12a3-46cd-9389-c2c0f46b7009,1924,"姚文国等, 2001",
013ba058-12a3-46cd-9389-c2c0f46b7009,7000,"CAB, 2006",
013ba058-12a3-46cd-9389-c2c0f46b7009,10489,"雷增普, 1991",
013ba058-12a3-46cd-9389-c2c0f46b7009,1902,"黄伙平(译), 1984",
013ba058-12a3-46cd-9389-c2c0f46b7009,1924,"姚文国等, 2001",
013ba058-12a3-46cd-9389-c2c0f46b7009,7000,"CAB, 2006",
013ba058-12a3-46cd-9389-c2c0f46b7009,10489,"雷增普, 1991",
013ba058-12a3-46cd-9389-c2c0f46b7009,1902,"黄伙平(译), 1984",
013ba058-12a3-46cd-9389-c2c0f46b7009,1924,"姚文国等, 2001",
013ba058-12a3-46cd-9389-c2c0f46b7009,7000,"CAB, 2006",
013ba058-12a3-46cd-9389-c2c0f46b7009,10489,"雷增普, 1991",
013ba058-12a3-46cd-9389-c2c0f46b7009,1902,"黄伙平(译), 1984",
013ba058-12a3-46cd-9389-c2c0f46b7009,1924,"姚文国等, 2001",
013ba058-12a3-46cd-9389-c2c0f46b7009,7000,"CAB, 2006",
6d1198f9-911d-4200-b4d0-041ef42bd7f4,7000,"CAB, 2006",
6d1198f9-911d-4200-b4d0-041ef42bd7f4,7000,"CAB, 2006",
e3909832-c51f-4d33-a64e-1569ebe63757,7000,"CAB, 2006",
a63f9d57-11d8-4e38-8a41-9b45716f334c,7000,"CAB, 2006",
a63f9d57-11d8-4e38-8a41-9b45716f334c,7000,"CAB, 2006",
a63f9d57-11d8-4e38-8a41-9b45716f334c,7000,"CAB, 2006",
73ac5770-d279-4882-a4a9-647e31099d0a,1701,"萧刚柔, 1992",
73ac5770-d279-4882-a4a9-647e31099d0a,1701,"萧刚柔, 1992",
b2b2452e-fafd-4115-8fa4-d906a59a5a99,7000,"CAB, 2006",
bbf69530-d3d6-4265-91a8-574dae9ff2ed,23422081,陈展册,
bbf69530-d3d6-4265-91a8-574dae9ff2ed,23422081,陈展册,
bbf69530-d3d6-4265-91a8-574dae9ff2ed,23422081,陈展册,
bbf69530-d3d6-4265-91a8-574dae9ff2ed,23422081,陈展册,
146deb90-ba1f-4f31-a9b9-ca9c472a59e1,7000,"CAB, 2006",
d7af2a2f-4e95-44d6-a210-e53ebb2ad512,7000,"CAB, 2006",
b874764d-9db2-412b-868a-d413e55458ba,7000,"CAB, 2006",
62263caa-77f6-46b2-abfa-f1b306eca622,7000,"CAB, 2006",
38891850-6641-4b9a-a1a8-c34f490329c6,7000,"CAB, 2006",
38891850-6641-4b9a-a1a8-c34f490329c6,10491,"李传道等, 1986",
38891850-6641-4b9a-a1a8-c34f490329c6,10502,"韩正敏等, 1991",
38891850-6641-4b9a-a1a8-c34f490329c6,1791,"王明旭等, 1996",
38891850-6641-4b9a-a1a8-c34f490329c6,448,"CABI and EPPO, 1992",
38891850-6641-4b9a-a1a8-c34f490329c6,7000,"CAB, 2006",
38891850-6641-4b9a-a1a8-c34f490329c6,7000,"CAB, 2006",
641c9f7d-8c6d-43fc-bb49-71cbfed96418,1652,C.M.I,
641c9f7d-8c6d-43fc-bb49-71cbfed96418,7000,"CAB, 2006",
641c9f7d-8c6d-43fc-bb49-71cbfed96418,1652,C.M.I,
641c9f7d-8c6d-43fc-bb49-71cbfed96418,1652,C.M.I,
23591944-70e7-4f46-94e4-ddc1480bd180,7000,"CAB, 2006",
23591944-70e7-4f46-94e4-ddc1480bd180,1774,"方文杰(译), 1993",
23591944-70e7-4f46-94e4-ddc1480bd180,1774,"方文杰(译), 1993",
23591944-70e7-4f46-94e4-ddc1480bd180,7000,"CAB, 2006",
de6be257-f2ec-42e7-a633-c5edb9f18214,1824,"商鸿生等, 2001",
de6be257-f2ec-42e7-a633-c5edb9f18214,7000,"CAB, 2006",
de6be257-f2ec-42e7-a633-c5edb9f18214,1824,"商鸿生等, 2001",
7b9f4502-2c73-4e5a-8c60-907ccdd1e599,1701,"萧刚柔, 1992",
4ae06c07-68b3-425f-9b79-f97d09b6ebe4,7000,"CAB, 2006",
18434926-c79f-4cf1-a4c5-521f2722f063,7000,"CAB, 2006",
11ef52c3-41d1-4485-b573-0fa51a61fe1d,7000,"CAB, 2006",
11ef52c3-41d1-4485-b573-0fa51a61fe1d,7000,"CAB, 2006",
11ef52c3-41d1-4485-b573-0fa51a61fe1d,7000,"CAB, 2006",
11ef52c3-41d1-4485-b573-0fa51a61fe1d,7000,"CAB, 2006",
11ef52c3-41d1-4485-b573-0fa51a61fe1d,7000,"CAB, 2006",
d4cc954e-b08d-4935-a542-12d5c0e00107,448,"CABI and EPPO, 1992",
5bb153cb-f67c-4d1f-b944-407f904a66c3,7000,"CAB, 2006",
5bb153cb-f67c-4d1f-b944-407f904a66c3,7000,"CAB, 2006",
5bb153cb-f67c-4d1f-b944-407f904a66c3,7000,"CAB, 2006",
bfeaaafc-26c3-4cbf-a697-5b438bc53bb0,7000,"CAB, 2006",
bfeaaafc-26c3-4cbf-a697-5b438bc53bb0,1652,C.M.I,
bfeaaafc-26c3-4cbf-a697-5b438bc53bb0,1652,C.M.I,
bfeaaafc-26c3-4cbf-a697-5b438bc53bb0,7000,"CAB, 2006",
1f6b1dc0-569a-439c-8e41-973975837712,1665,"农业部植检所, 1990",
1f6b1dc0-569a-439c-8e41-973975837712,7000,"CAB, 2006",
1f6b1dc0-569a-439c-8e41-973975837712,7000,"CAB, 2006",
1f6b1dc0-569a-439c-8e41-973975837712,7000,"CAB, 2006",
1f6b1dc0-569a-439c-8e41-973975837712,7000,"CAB, 2006",
1f6b1dc0-569a-439c-8e41-973975837712,7000,"CAB, 2006",
1f6b1dc0-569a-439c-8e41-973975837712,7000,"CAB, 2006",
2349da1b-c419-49a4-ae9d-cb03075b173f,7000,"CAB, 2006",
a931661d-fa21-4c7a-a0c2-51d13be921d1,7000,"CAB, 2006",
a931661d-fa21-4c7a-a0c2-51d13be921d1,1721,"朱本明, 1981",
a931661d-fa21-4c7a-a0c2-51d13be921d1,7000,"CAB, 2006",
32c01de1-72bf-4202-8231-8c82066ae9ae,61416,Wood SL1982/1/1,
32c01de1-72bf-4202-8231-8c82066ae9ae,61416,Wood SL1982/1/1,
2a9976e6-a0fe-45d1-ae02-3b441b66dd8e,7000,"CAB, 2006",
f671ea16-3f1c-4402-9f7a-180196844fdd,17124614,The EU Commission,
f8af2240-6a92-47c6-a53a-bad926ac8a38,7000,"CAB, 2006",
f8af2240-6a92-47c6-a53a-bad926ac8a38,7000,"CAB, 2006",
f8af2240-6a92-47c6-a53a-bad926ac8a38,448,"CABI and EPPO, 1992",
f8af2240-6a92-47c6-a53a-bad926ac8a38,7000,"CAB, 2006",
3748fb01-ebe2-45c8-bce0-c4498bc20083,7000,"CAB, 2006",
3fee12ae-487c-4fa1-b0df-691f49e7dbc2,7000,"CAB, 2006",
d54b12cf-a64d-4586-bf3b-e06e12a7fc70,7000,"CAB, 2006",
66a979a9-8477-49d9-a420-24141297ffe7,10634,"吴品珊,等.2003",
66a979a9-8477-49d9-a420-24141297ffe7,7000,"CAB, 2006",
66a979a9-8477-49d9-a420-24141297ffe7,10634,"吴品珊,等.2003",
66a979a9-8477-49d9-a420-24141297ffe7,10634,"吴品珊,等.2003",
66a979a9-8477-49d9-a420-24141297ffe7,7000,"CAB, 2006",
66a979a9-8477-49d9-a420-24141297ffe7,10634,"吴品珊,等.2003",
66a979a9-8477-49d9-a420-24141297ffe7,1956,"张金兰等, 1990",
66a979a9-8477-49d9-a420-24141297ffe7,3202,"中国农科院植保所, 1995",
66a979a9-8477-49d9-a420-24141297ffe7,7000,"CAB, 2006",
66a979a9-8477-49d9-a420-24141297ffe7,10634,"吴品珊,等.2003",
66a979a9-8477-49d9-a420-24141297ffe7,10634,"吴品珊,等.2003",
66a979a9-8477-49d9-a420-24141297ffe7,7000,"CAB, 2006",
66a979a9-8477-49d9-a420-24141297ffe7,10634,"吴品珊,等.2003",
66a979a9-8477-49d9-a420-24141297ffe7,7000,"CAB, 2006",
63fd525a-58c9-4b9e-88e3-1a255721d7f6,7000,"CAB, 2006",
63fd525a-58c9-4b9e-88e3-1a255721d7f6,1823,"商鸿生等, 2001",
63fd525a-58c9-4b9e-88e3-1a255721d7f6,1892,"李玉(译), 1985",
63fd525a-58c9-4b9e-88e3-1a255721d7f6,7000,"CAB, 2006",
63fd525a-58c9-4b9e-88e3-1a255721d7f6,1823,"商鸿生等, 2001",
63fd525a-58c9-4b9e-88e3-1a255721d7f6,1892,"李玉(译), 1985",
63fd525a-58c9-4b9e-88e3-1a255721d7f6,7000,"CAB, 2006",
63fd525a-58c9-4b9e-88e3-1a255721d7f6,7000,"CAB, 2006",
63fd525a-58c9-4b9e-88e3-1a255721d7f6,7000,"CAB, 2006",
bdeea1e0-2284-4a77-9734-8467d3a313aa,1847,"徐同(译), 1983",
bdeea1e0-2284-4a77-9734-8467d3a313aa,7000,"CAB, 2006",
