icode,author_display,title,species_guid,id
159052,"严进等, 2013",中国进境植物检疫性有害生物(菌物卷),10cd99a6-f281-429c-be40-de59728ab6a1,
6884,"袁嗣令等, 1997",中国乔、灌木病害,10cd99a6-f281-429c-be40-de59728ab6a1,
7000,"CAB, 2006",CPC2006,10cd99a6-f281-429c-be40-de59728ab6a1,
7000,"CAB, 2006",CPC2006,10cd99a6-f281-429c-be40-de59728ab6a1,
7000,"CAB, 2006",CPC2006,10cd99a6-f281-429c-be40-de59728ab6a1,
7000,"CAB, 2006",CPC2006,10cd99a6-f281-429c-be40-de59728ab6a1,
448,"CABI and EPPO, 1992",Quarantine Pests for Europe,10cd99a6-f281-429c-be40-de59728ab6a1,
168770,"P.H.Fourie,2020",安哥拉首次报道非洲韧皮层杆菌Candidatus Liberibacter africanus导致非洲柑橘黄龙病,00155b2e-19e2-4345-afd2-a24ca7a8c622,
7000,"CAB, 2006",CPC2006,00155b2e-19e2-4345-afd2-a24ca7a8c622,
7000,"CAB, 2006",CPC2006,00155b2e-19e2-4345-afd2-a24ca7a8c622,
7000,"CAB, 2006",CPC2006,00155b2e-19e2-4345-afd2-a24ca7a8c622,
161603,"Mondal K K, et al. 2015",Emergence of Bacterial Panicle Blight Caused by Burkholderia glumae in North India,a8a02c4b-bde1-49f8-8ab6-fdd94eabcd7e,
159171,"Riera-Ruiz C,et al.2014",First Report of Burkholderia glumae Causing Bacterial Panicle Blight on Rice in Ecuador,a8a02c4b-bde1-49f8-8ab6-fdd94eabcd7e,
158783,Zhou X G.2014,First Report of Bacterial Panicle Blight of Rice Caused by Burkholderia glumae in South Africa,a8a02c4b-bde1-49f8-8ab6-fdd94eabcd7e,
156945,"谢关林,等.2003",水稻危险性病害—细菌性谷枯病及其病原鉴别,a8a02c4b-bde1-49f8-8ab6-fdd94eabcd7e,
154818,"罗金燕,等。2003",水稻细菌性谷枯病的生物学特征及其检疫意义,a8a02c4b-bde1-49f8-8ab6-fdd94eabcd7e,
7000,"CAB, 2006",CPC2006,a8a02c4b-bde1-49f8-8ab6-fdd94eabcd7e,
7000,"CAB, 2006",CPC2006,a8a02c4b-bde1-49f8-8ab6-fdd94eabcd7e,
7000,"CAB, 2006",CPC2006,a8a02c4b-bde1-49f8-8ab6-fdd94eabcd7e,
7000,"CAB, 2006",CPC2006,a8a02c4b-bde1-49f8-8ab6-fdd94eabcd7e,
7000,"CAB, 2006",CPC2006,a8a02c4b-bde1-49f8-8ab6-fdd94eabcd7e,
155145,"国家农业科学数据共享中心, 2007",植物检疫性细菌数据库,514d9c78-3bbb-4d98-be03-c04d2460d071,
169512,"S. K. Singh  , M. Hodda  and G. J. Ash","Plant-parasitic nematodes of potential phytosanitary importance, their main hosts and reported yield losses",8c55c1eb-b59c-4f27-9478-834f4eac803f,
155127,"张绍升, 2003",进境红掌种苗有害生物风险分析,8c55c1eb-b59c-4f27-9478-834f4eac803f,
7000,"CAB, 2006",CPC2006,8c55c1eb-b59c-4f27-9478-834f4eac803f,
7000,"CAB, 2006",CPC2006,8c55c1eb-b59c-4f27-9478-834f4eac803f,
7000,"CAB, 2006",CPC2006,8c55c1eb-b59c-4f27-9478-834f4eac803f,
7000,"CAB, 2006",CPC2006,8c55c1eb-b59c-4f27-9478-834f4eac803f,
6883,"中国农科院果树所, 柑桔所, 1994",中国果树病虫志(第二版),8c55c1eb-b59c-4f27-9478-834f4eac803f,
16573633,CABI,CABI Digital Library（2024）,d681075e-1206-4460-af15-ebdb7b7ae272,
155266,"高洁,等.1991",向日葵细菌性茎腐病的研究：Ⅰ.症状及病原菌鉴定,d681075e-1206-4460-af15-ebdb7b7ae272,
155045,"刘俊展,等.2005",冬枣叶枯病病原初步鉴定,d681075e-1206-4460-af15-ebdb7b7ae272,
7000,"CAB, 2006",CPC2006,d681075e-1206-4460-af15-ebdb7b7ae272,
7000,"CAB, 2006",CPC2006,d681075e-1206-4460-af15-ebdb7b7ae272,
7000,"CAB, 2006",CPC2006,d681075e-1206-4460-af15-ebdb7b7ae272,
7000,"CAB, 2006",CPC2006,d681075e-1206-4460-af15-ebdb7b7ae272,
448,"CABI and EPPO, 1992",Quarantine Pests for Europe,d681075e-1206-4460-af15-ebdb7b7ae272,
1805,"张勇华(译), 1985",苏联花卉检疫病害 四、石竹细菌性枯萎病,d681075e-1206-4460-af15-ebdb7b7ae272,
1805,"张勇华(译), 1985",苏联花卉检疫病害 四、石竹细菌性枯萎病,d681075e-1206-4460-af15-ebdb7b7ae272,
169538,"徐朝茜, 等. 2020",基于MaxEnt的榆蛎盾蚧在中国的潜在地理分布预测,aae79715-1a53-4d25-bb43-dee9f4091de1,
161142,"张祥林, 2012",新疆植物检疫性有害生物,aae79715-1a53-4d25-bb43-dee9f4091de1,
156858,"梁铁,等.1996",新疆榆牡蛎蚧的生物学特性及防治,aae79715-1a53-4d25-bb43-dee9f4091de1,
153568,"陈乃中, 2009",中国进境植物检疫性有害生物(昆虫卷),aae79715-1a53-4d25-bb43-dee9f4091de1,
7000,"CAB, 2006",CPC2006,aae79715-1a53-4d25-bb43-dee9f4091de1,
7000,"CAB, 2006",CPC2006,aae79715-1a53-4d25-bb43-dee9f4091de1,
5,"王子清, 1982",中国农区的介壳虫,aae79715-1a53-4d25-bb43-dee9f4091de1,
7000,"CAB, 2006",CPC2006,af4be236-a6db-460a-90eb-a3f8d99b4bd5,
7000,"CAB, 2006",CPC2006,af4be236-a6db-460a-90eb-a3f8d99b4bd5,
5,"王子清, 1982",中国农区的介壳虫,af4be236-a6db-460a-90eb-a3f8d99b4bd5,
850,"Carter, 1984",Pest Lepidoptera of Europe,d3c04968-319d-4cf2-83fa-8a2f02ce759b,
16164769,王胜坤等，2020,中国红树林一种新害虫——秋茄蛎盾蚧,4ed10d9f-cc46-46fc-8797-63cca0f28a78,
7000,"CAB, 2006",CPC2006,69c38a32-2bb4-42f5-b9c3-734de36a8b7a,
7000,"CAB, 2006",CPC2006,69c38a32-2bb4-42f5-b9c3-734de36a8b7a,
7000,"CAB, 2006",CPC2006,69c38a32-2bb4-42f5-b9c3-734de36a8b7a,
3217,"中国农科院植保所, 1996",中国农作物病虫害(下),69c38a32-2bb4-42f5-b9c3-734de36a8b7a,
1701,"萧刚柔, 1992",中国森林昆虫,2e343598-e481-4e0b-83a5-3ebacc9eeb3b,
7000,"CAB, 2006",CPC2006,f4fdae2f-0b9f-4773-9e86-4e9673c3c4ce,
7000,"CAB, 2006",CPC2006,f4fdae2f-0b9f-4773-9e86-4e9673c3c4ce,
7000,"CAB, 2006",CPC2006,f4fdae2f-0b9f-4773-9e86-4e9673c3c4ce,
7000,"CAB, 2006",CPC2006,f4fdae2f-0b9f-4773-9e86-4e9673c3c4ce,
850,"Carter, 1984",Pest Lepidoptera of Europe,f4fdae2f-0b9f-4773-9e86-4e9673c3c4ce,
850,"Carter, 1984",Pest Lepidoptera of Europe,d0a9ef8d-4d08-4f58-bb39-91f33f23ca93,
17405963,陈灿钿等，2020,青苹果竹芋平脐蠕孢叶斑病病原菌的鉴定,e46b4e40-a868-41f5-b6d4-2fce4505020a,
169529,罗卿权. 2020,‘芽黄’红瑞木炭疽病病原菌的分子鉴定,4da56fec-3536-451e-8449-98686fce710e,
168283,"Chen C J, et al. 2019",First Report of Twig Anthracnose of Albizia falcataria Caused by Colletotrichum gloeosporioides in China,4da56fec-3536-451e-8449-98686fce710e,
168194,"Wang T T, et al. 2018",First Report of Colletotrichum gloeosporioides sensu stricto Causing Anthracnose on Nandina domestica in Sichuan Province of China,4da56fec-3536-451e-8449-98686fce710e,
166969,"Li L, et al. 2017",First Report of Anthracnose Caused by Colletotrichum gloeosporioides on Kiwifruit (Actinidia chinensis) in China,4da56fec-3536-451e-8449-98686fce710e,
164740,迟梦宇等，2016,青岛地区鹅掌柴炭疽病病原菌鉴定,4da56fec-3536-451e-8449-98686fce710e,
165033,"Li P L, et al. 2016",First Report of Colletotrichum gloeosporioides Causing Anthracnose on Bauhinia blakeana,4da56fec-3536-451e-8449-98686fce710e,
164938,"Akgul D S, et al. 2016",First Report of Anthracnose and Stem End Rot Diseases Caused by Colletotrichum gloeosporioides and Neofusicoccum austral on Avocado Fruits in Turkey,4da56fec-3536-451e-8449-98686fce710e,
163414,"Cheon W, et al. 2016",First Report on Fruit Spot Caused by Colletotrichum gloeosporioides in Apple (Malus pumila Mill.) in Korea,4da56fec-3536-451e-8449-98686fce710e,
161735,"Yang X X, et al. 2015",First Report of Anthracnose Caused by Colletotrichum gloeosporioides on Viburnum odoratissimum in China,4da56fec-3536-451e-8449-98686fce710e,
161109,段春芳，2012,云南胡椒炭疽病病原鉴定,4da56fec-3536-451e-8449-98686fce710e,
160621,"张雪丹等, 2012",威海无花果炭疽病病原鉴定及杀菌剂毒力测定,4da56fec-3536-451e-8449-98686fce710e,
159373,"林阳武等,",福州口岸截获重要林木害虫——褐梗天牛,3c7343bb-5b86-4af8-90f5-6741aafd34f2,
154709,"严国明,等.2002",从进口西班牙货物的木质包装中截获褐梗天牛,3c7343bb-5b86-4af8-90f5-6741aafd34f2,
159771,"王军等, 1996",杉木炭疽病的发生规律及防治研究,4da56fec-3536-451e-8449-98686fce710e,
159526,"陈贻金等, 1993",枣树焦叶病及其防治研究,4da56fec-3536-451e-8449-98686fce710e,
159454,"李成伟等, 2000",福建锥栗病害调查初报,4da56fec-3536-451e-8449-98686fce710e,
159273,"曹志华等, 2011",安徽油茶病害发生与识别,4da56fec-3536-451e-8449-98686fce710e,
159177,"Ma W J,et al.2014",First Report of Anthracnose Disease on Young Stems of Bawanghua (Hylocereus undatus) Caused by Colletotrichum gloeosporioides in China,4da56fec-3536-451e-8449-98686fce710e,
158504,"Guo M,et al.2014","First Report of Brown Blight Disease Caused by Colletotrichum gloeosporioides on Camellia sinensis in Anhui Province, China",4da56fec-3536-451e-8449-98686fce710e,
157772,"曲文文,等.2011",山东省核桃主要病害及其综合防治,4da56fec-3536-451e-8449-98686fce710e,
155173,"冯惠玲,等.2004",马占相思林病虫害调查,4da56fec-3536-451e-8449-98686fce710e,
155172,"陈仪本,等.2001",金柚贮藏病害及防腐保鲜技术研究,4da56fec-3536-451e-8449-98686fce710e,
15392779,于胜祥，陈瑞辉，李振宇,中国口岸外来入侵植物彩色图鉴,5c32bf66-dec7-4fdb-8358-f519c7435a91,
154327,,国际植物种传病害检验方法标准（一）,2db04355-6b77-476a-9cc5-66321452e00d,
3217,"中国农科院植保所, 1996",中国农作物病虫害(下),2db04355-6b77-476a-9cc5-66321452e00d,
7000,"CAB, 2006",CPC2006,2db04355-6b77-476a-9cc5-66321452e00d,
7000,"CAB, 2006",CPC2006,2db04355-6b77-476a-9cc5-66321452e00d,
7000,"CAB, 2006",CPC2006,2db04355-6b77-476a-9cc5-66321452e00d,
1677,"陈耀溪, 1984",仓库害虫(增订本),50b7a095-6a5b-4076-a948-bcb6efac23cf,
165659,郭素芬，2016,似士维螨(Schwiebea similis)在9种作物上的取食与繁殖选择,df3b8e58-0cce-42a2-a159-aae8b1725a59,
168848,EPPO，2020,荷兰首次报道叶螨科有害生物Stigmaeopsis longus,acc4bda9-3aff-4008-a238-1dc3105b786e,
7000,"CAB, 2006",CPC2006,87921270-7b89-4556-a00a-11afa3a2a79e,
169495,"冯峻, 等. 2020",楚雄市紫溪山林场林业有害生物普查结果与分析,eead2a98-a22e-4622-8637-148eb81c5205,
161128,郭志强，2012,一种甘蔗新害虫—甘蔗瘤瘿螨,ee52f468-4e52-4824-b3f0-2503f259764a,
17124614,The EU Commission,EPPO Global Database（2024）,4079b1ab-523b-47bc-834a-ee6f3cf30eba,
7000,"CAB, 2006",CPC2006,7038f879-0dc2-42c1-8549-069368ff5957,
7000,"CAB, 2006",CPC2006,7038f879-0dc2-42c1-8549-069368ff5957,
7000,"CAB, 2006",CPC2006,7038f879-0dc2-42c1-8549-069368ff5957,
7000,"CAB, 2006",CPC2006,7038f879-0dc2-42c1-8549-069368ff5957,
1701,"萧刚柔, 1992",中国森林昆虫,7038f879-0dc2-42c1-8549-069368ff5957,
156954,李新唐.1998,皮刺瘿螨生物学特性及防治,f79bfaaf-e1a7-4940-b1d4-7a21311794d6,
159602,"张艳璇, 1997",南京裂爪螨生活习性及防治研究,240f5322-7fd8-48ab-92e5-3ec5042153f4,
156953,"张艳璇,等.1997",南京裂爪螨生活习性及防治研究,240f5322-7fd8-48ab-92e5-3ec5042153f4,
156952,"曾宪森,等.1991",镰孢穗螨为害银耳及其防治的初步研究,bd451b56-1afc-47f2-81b0-e0518ac0e3a5,
156950,"蒋世铮,等.2002",库尔勒发现梨游移叶刺瘿螨,122accec-924b-4a4d-88c1-d7ad90e3beb0,
7000,"CAB, 2006",CPC2006,49351b0e-069c-44ed-82f1-7479bc250fbd,
7000,"CAB, 2006",CPC2006,0ad401dd-2d2e-4f02-95e4-0ace7df1e2db,
17124614,The EU Commission,EPPO Global Database（2024）,618a3da0-379f-426a-ade8-156eb83dc7f1,
7000,"CAB, 2006",CPC2006,52faa847-70d4-43d2-a9cf-4052ff4f123f,
7000,"CAB, 2006",CPC2006,f50cee29-1b7c-4da4-8dcd-4e97939f99c7,
7000,"CAB, 2006",CPC2006,888a5bbb-88f1-47de-95cd-3940458b17a8,
7000,"CAB, 2006",CPC2006,0832947f-b9ff-467c-9d22-7fceea65a160,
7000,"CAB, 2006",CPC2006,b4589288-8923-40f0-8cf9-c6e0309b42c3,
7000,"CAB, 2006",CPC2006,b4589288-8923-40f0-8cf9-c6e0309b42c3,
1767,"CABI, 2005",Acidovorax avenae subsp. Citrulli,046c72b3-f398-424d-a7c0-a28104e986b8,
1767,"CABI, 2005",Acidovorax avenae subsp. Citrulli,046c72b3-f398-424d-a7c0-a28104e986b8,
3178,"CABI, 2005",Bean common mosaic virus,12158e53-4e13-4793-b62f-f61ae7e1707f,
3178,"CABI, 2005",Bean common mosaic virus,12158e53-4e13-4793-b62f-f61ae7e1707f,
3178,"CABI, 2005",Bean common mosaic virus,12158e53-4e13-4793-b62f-f61ae7e1707f,
157078,"王圣玉,等.1990",我国南方油菜病毒病的发生和病原血清学鉴定,4bd52935-04ac-41ab-a820-c1e6b32b24c7,
157077,"许泽永,等.1990",我国花生品种资源种子带病毒检测,4bd52935-04ac-41ab-a820-c1e6b32b24c7,
155102,"刘文洪,等.2006",百合黄瓜花叶病毒及其检测,4bd52935-04ac-41ab-a820-c1e6b32b24c7,
154961,"Chen,et al.,2012",First Report of Cucumber mosaic virus in Desert Rose in Taiwan,4bd52935-04ac-41ab-a820-c1e6b32b24c7,
154942,"田兆丰,等.2004",我国部分省市甜椒黄瓜花叶病毒的亚组鉴定,4bd52935-04ac-41ab-a820-c1e6b32b24c7,
154937,"周雪平,等.1994",豌豆病毒病病原研究,4bd52935-04ac-41ab-a820-c1e6b32b24c7,
154924,"陈洁云,等.2003",两种葫芦科病毒的分子检测和致病性研究,4bd52935-04ac-41ab-a820-c1e6b32b24c7,
7000,"CAB, 2006",CPC2006,4bd52935-04ac-41ab-a820-c1e6b32b24c7,
7000,"CAB, 2006",CPC2006,4bd52935-04ac-41ab-a820-c1e6b32b24c7,
7000,"CAB, 2006",CPC2006,4bd52935-04ac-41ab-a820-c1e6b32b24c7,
7000,"CAB, 2006",CPC2006,4bd52935-04ac-41ab-a820-c1e6b32b24c7,
10325,"孔宝华等, 2001",云南省花卉病毒病种类及防治对策,4bd52935-04ac-41ab-a820-c1e6b32b24c7,
10325,"孔宝华等, 2001",云南省花卉病毒病种类及防治对策,4bd52935-04ac-41ab-a820-c1e6b32b24c7,
10325,"孔宝华等, 2001",云南省花卉病毒病种类及防治对策,4bd52935-04ac-41ab-a820-c1e6b32b24c7,
10457,"梁禧卫, 2006",河北省花卉病毒病发生现状及防治对策,4bd52935-04ac-41ab-a820-c1e6b32b24c7,
10396,"车海彦等, 2008",菜豆花叶病发生原因及综合防治,4bd52935-04ac-41ab-a820-c1e6b32b24c7,
10571,"陈喜云等, 2004",番茄病毒病的发生及防治,4bd52935-04ac-41ab-a820-c1e6b32b24c7,
10571,"陈喜云等, 2004",番茄病毒病的发生及防治,4bd52935-04ac-41ab-a820-c1e6b32b24c7,
1695,"季良, 1995",植物种传病毒及其检疫,4bd52935-04ac-41ab-a820-c1e6b32b24c7,
3016,"CABI, 2005",Cucumber mosaic virus,4bd52935-04ac-41ab-a820-c1e6b32b24c7,
159124,李明福等，2013,中国进境植物检疫性有害生物——病毒卷,095339f3-38da-4a16-a50c-6aa6c080e606,
158284,"Martínez R T,et al.2014",First Report of Tomato spotted wilt virus in Peppers and Tomato in the Dominican Republic,095339f3-38da-4a16-a50c-6aa6c080e606,
154963,"Stankovic,et al.,2012",First Report of Tomato spotted wilt virus Infecting Onion and Garlic in Serbia,095339f3-38da-4a16-a50c-6aa6c080e606,
9291082,"CABI, 2023",Tomato spotted wilt orthotospovirus (tomato spotted wilt),095339f3-38da-4a16-a50c-6aa6c080e606,
7000,"CAB, 2006",CPC2006,095339f3-38da-4a16-a50c-6aa6c080e606,
9291082,"CABI, 2023",Tomato spotted wilt orthotospovirus (tomato spotted wilt),095339f3-38da-4a16-a50c-6aa6c080e606,
1695,"季良, 1995",植物种传病毒及其检疫,095339f3-38da-4a16-a50c-6aa6c080e606,
3139,"CABI, 2005",Tomato spotted wilt virus,095339f3-38da-4a16-a50c-6aa6c080e606,
3139,"CABI, 2005",Tomato spotted wilt virus,095339f3-38da-4a16-a50c-6aa6c080e606,
3139,"CABI, 2005",Tomato spotted wilt virus,095339f3-38da-4a16-a50c-6aa6c080e606,
7000,"CAB, 2006",CPC2006,f6998020-7c8a-4f17-9d63-6dbf74e05b03,
7000,"CAB, 2006",CPC2006,f6998020-7c8a-4f17-9d63-6dbf74e05b03,
7000,"CAB, 2006",CPC2006,f6998020-7c8a-4f17-9d63-6dbf74e05b03,
10541,"刘月廉, 2000",桉树枯枝病病害研究,f6998020-7c8a-4f17-9d63-6dbf74e05b03,
10605,"王壁生等, 2007",芒果蒂腐病病原真菌的鉴定及采后药剂防治,f6998020-7c8a-4f17-9d63-6dbf74e05b03,
6883,"中国农科院果树所, 柑桔所, 1994",中国果树病虫志(第二版),f6998020-7c8a-4f17-9d63-6dbf74e05b03,
239,"E.O.Essig, 1958",Insects and Mites of Western North America,f6998020-7c8a-4f17-9d63-6dbf74e05b03,
1988,"章桂明等, 1992",圭亚那栗巴歧腐烂病的调查与鉴定,f6998020-7c8a-4f17-9d63-6dbf74e05b03,
153492,"白金铠, 2003",中国真菌志第十五卷(茎点霉属·叶点霉属),16eb4a79-76b7-46b3-a7b9-603387f4a009,
7000,"CAB, 2006",CPC2006,16eb4a79-76b7-46b3-a7b9-603387f4a009,
7000,"CAB, 2006",CPC2006,16eb4a79-76b7-46b3-a7b9-603387f4a009,
7000,"CAB, 2006",CPC2006,16eb4a79-76b7-46b3-a7b9-603387f4a009,
7000,"CAB, 2006",CPC2006,16eb4a79-76b7-46b3-a7b9-603387f4a009,
7000,"CAB, 2006",CPC2006,16eb4a79-76b7-46b3-a7b9-603387f4a009,
7000,"CAB, 2006",CPC2006,013ba058-12a3-46cd-9389-c2c0f46b7009,
7000,"CAB, 2006",CPC2006,013ba058-12a3-46cd-9389-c2c0f46b7009,
7000,"CAB, 2006",CPC2006,013ba058-12a3-46cd-9389-c2c0f46b7009,
10489,"雷增普, 1991",北京地区黄栌黄萎病研究初报,013ba058-12a3-46cd-9389-c2c0f46b7009,
448,"CABI and EPPO, 1992",Quarantine Pests for Europe,013ba058-12a3-46cd-9389-c2c0f46b7009,
1902,"黄伙平(译), 1984",智利油梨园萎蔫病的发生及发病率,013ba058-12a3-46cd-9389-c2c0f46b7009,
1701,"萧刚柔, 1992",中国森林昆虫,54223720-a40e-4cb0-8a5c-17058909f713,
160112,高小宁,猕猴桃细菌性溃疡病研究进展,2fb02e3d-67af-4c9b-8e02-3300db41cc38,
160104,"赵利娜,2012",猕猴桃溃疡病病原菌的分子鉴定和致病力测定,2fb02e3d-67af-4c9b-8e02-3300db41cc38,
7000,"CAB, 2006",CPC2006,66a979a9-8477-49d9-a420-24141297ffe7,
7000,"CAB, 2006",CPC2006,66a979a9-8477-49d9-a420-24141297ffe7,
7000,"CAB, 2006",CPC2006,66a979a9-8477-49d9-a420-24141297ffe7,
7000,"CAB, 2006",CPC2006,66a979a9-8477-49d9-a420-24141297ffe7,
7000,"CAB, 2006",CPC2006,66a979a9-8477-49d9-a420-24141297ffe7,
10634,"吴品珊,等.2003",值得关注的大豆新病害,66a979a9-8477-49d9-a420-24141297ffe7,
10634,"吴品珊,等.2003",值得关注的大豆新病害,66a979a9-8477-49d9-a420-24141297ffe7,
1956,"张金兰等, 1990",大豆茎溃疡病,66a979a9-8477-49d9-a420-24141297ffe7,
1956,"张金兰等, 1990",大豆茎溃疡病,66a979a9-8477-49d9-a420-24141297ffe7,
1956,"张金兰等, 1990",大豆茎溃疡病,66a979a9-8477-49d9-a420-24141297ffe7,
1956,"张金兰等, 1990",大豆茎溃疡病,66a979a9-8477-49d9-a420-24141297ffe7,
1924,"姚文国等, 2001",马铃薯有害生物及其检疫,47509259-d868-48e4-9129-4a6975ec2b44,
1924,"姚文国等, 2001",马铃薯有害生物及其检疫,47509259-d868-48e4-9129-4a6975ec2b44,
1924,"姚文国等, 2001",马铃薯有害生物及其检疫,47509259-d868-48e4-9129-4a6975ec2b44,
7000,"CAB, 2006",CPC2006,72bda976-8330-4bcf-99d8-72dc2df5413e,
7000,"CAB, 2006",CPC2006,72bda976-8330-4bcf-99d8-72dc2df5413e,
7000,"CAB, 2006",CPC2006,72bda976-8330-4bcf-99d8-72dc2df5413e,
7000,"CAB, 2006",CPC2006,72bda976-8330-4bcf-99d8-72dc2df5413e,
1701,"萧刚柔, 1992",中国森林昆虫,113388f5-b5b3-439b-973d-2544e851c2eb,
155573,"任小杰,等.2008",上海地区草莓炭疽病病原鉴定,4da56fec-3536-451e-8449-98686fce710e,
155552,"谭海文,等.2010",阔叶十大功劳炭疽病初报,4da56fec-3536-451e-8449-98686fce710e,
155536,"朱桂宁,等.2007",广西山药炭疽病病原菌的鉴定与ITS序列分析,4da56fec-3536-451e-8449-98686fce710e,
155046,"习平根,等.2003",鹅掌柴真菌病害鉴定,4da56fec-3536-451e-8449-98686fce710e,
155046,"习平根,等.2003",鹅掌柴真菌病害鉴定,4da56fec-3536-451e-8449-98686fce710e,
154969,"Park,et al.,2012",First Report of Anthracnose of Tricyrtis macropoda Caused by Colletotrichum gloeosporioides in Korea,4da56fec-3536-451e-8449-98686fce710e,
6884,"袁嗣令等, 1997",中国乔、灌木病害,4da56fec-3536-451e-8449-98686fce710e,
7000,"CAB, 2006",CPC2006,4da56fec-3536-451e-8449-98686fce710e,
7000,"CAB, 2006",CPC2006,4da56fec-3536-451e-8449-98686fce710e,
7000,"CAB, 2006",CPC2006,4da56fec-3536-451e-8449-98686fce710e,
7000,"CAB, 2006",CPC2006,4da56fec-3536-451e-8449-98686fce710e,
7000,"CAB, 2006",CPC2006,4da56fec-3536-451e-8449-98686fce710e,
10562,"张国辉等, 2006",云南省毛叶枣主要真菌病害调查,4da56fec-3536-451e-8449-98686fce710e,
10561,"贾菊生等, 2000",新疆茶花上两种叶病新纪录—茶花灰斑病与炭疽病,4da56fec-3536-451e-8449-98686fce710e,
10529,"赖传雅等, 1994",藕炭疽病病原及生物学特性,4da56fec-3536-451e-8449-98686fce710e,
10614,"任国兰, 1988",山茱萸炭疽病的研究,4da56fec-3536-451e-8449-98686fce710e,
10601,"韦继光, 1991",靖西田七炭疽病的调查和防治试验,4da56fec-3536-451e-8449-98686fce710e,
10601,"韦继光, 1991",靖西田七炭疽病的调查和防治试验,4da56fec-3536-451e-8449-98686fce710e,
10587,"任月萍, 1990",枸杞黑果病研究初报,4da56fec-3536-451e-8449-98686fce710e,
10587,"任月萍, 1990",枸杞黑果病研究初报,4da56fec-3536-451e-8449-98686fce710e,
168428,"Sharma S K, et al. 2019","First Report of Large Cardamom Chirke Virus, a Macluravirus Naturally Infecting Chili Crop in India",dba141f2-d279-450b-938a-f48c5c299c88,
7000,"CAB, 2006",CPC2006,b8cca236-0fce-4b0b-b26e-7cd5fe557a27,
7000,"CAB, 2006",CPC2006,b8cca236-0fce-4b0b-b26e-7cd5fe557a27,
7000,"CAB, 2006",CPC2006,b8cca236-0fce-4b0b-b26e-7cd5fe557a27,
7000,"CAB, 2006",CPC2006,b8cca236-0fce-4b0b-b26e-7cd5fe557a27,
1707,"农业部植检所, 1997",中国进境植物检疫有害生物选编,b8cca236-0fce-4b0b-b26e-7cd5fe557a27,
168411,"Nigro F, et al. 2019",First Report of Dactylonectria torresensis Causing Foot and Root Rot of Olive Trees,5d37316a-06f7-4778-87cd-98339b344625,
168288,"Chohan S, et al. 2019",First Report of Fusarium incarnatum-equiseti Species Complex Associated with Boll Rot of Cotton in Pakistan,fc778798-6bc4-48fb-9f2d-0cfa32671644,
168260,"Zheng Z, et al. 2019",First report of Fusarium incarnatum-equiseti species complex causing ear rot of foxtail millet in Northwest regions of China,fc778798-6bc4-48fb-9f2d-0cfa32671644,
168258,"Thomas L, et al. 2019",First report of leaf spot on Cucurbita pepo caused by Fusarium incarnatum-equiseti species complex in Jamaica,fc778798-6bc4-48fb-9f2d-0cfa32671644,
168249,"Ozturk M, et al. 2019",First report of Pectobacterium betavasculorum associated with bacterial vascular necrosis and root rot disease of sugar beet in Turkey,3875cc44-0da9-43b2-937a-e7c060c231a5,
165421,"Richard D, et al. 2017","First Report of Copper-resistant Xanthomonas citri pv. citri Pathotype A Causing Asiatic Citrus Canker in Réunion, France",af134565-1a76-4e24-a01f-d772aae84ea5,
164953,"Richard D, et al. 2016","First Report of Xanthomonas citri pv. citri Pathotype A Causing Asiatic Citrus Canker in Martinique, France",af134565-1a76-4e24-a01f-d772aae84ea5,
168921,"NAPPO ,2020",加拿大安大略省发现盒树蛾Cydalima perspectalis疫情,3f5be097-7177-462b-ab24-f6fc9cf49994,
168845,"Patricia McAllister, National Manager of Horticulture section, Canadian Food Inspection Agency (CFIA)",加拿大安大略省发现盒树蛾Cydalima perspectalis疫情,3f5be097-7177-462b-ab24-f6fc9cf49994,
168764,"Patricia McAllister, National Manager of Horticulture section, Canadian Food Inspection Agency (CFIA)",加拿大安大略省发现黄杨绢野螟Cydalima perspectalis,3f5be097-7177-462b-ab24-f6fc9cf49994,
168555,俄罗斯兽医与植物卫生监督局网站,俄罗斯呼吁欧亚经济联盟委员会将烟叶归为植物检疫高风险产品,17de1a5c-8f71-4c11-9d38-26089afcd272,
168243,"Newbery F, et al. 2019",First record of Alternaria thunbergiae on Thunbergia alata in Europe,109dad9b-6c87-41e5-91c3-7b468d1e27de,
7000,"CAB, 2006",CPC2006,9d9af80b-67e5-46a2-b2a2-e30f54c21784,
7000,"CAB, 2006",CPC2006,9d9af80b-67e5-46a2-b2a2-e30f54c21784,
7000,"CAB, 2006",CPC2006,9d9af80b-67e5-46a2-b2a2-e30f54c21784,
7000,"CAB, 2006",CPC2006,9d9af80b-67e5-46a2-b2a2-e30f54c21784,
1701,"萧刚柔, 1992",中国森林昆虫,9d9af80b-67e5-46a2-b2a2-e30f54c21784,
167161,曾献娴等，2013,米尔顿釉小蜂之简介与防治,28763ca7-be82-40b8-940f-5aea8a5a291f,
153568,"陈乃中, 2009",中国进境植物检疫性有害生物(昆虫卷),7b3930b7-b238-433f-897a-249f1d6d35b9,
7000,"CAB, 2006",CPC2006,7b3930b7-b238-433f-897a-249f1d6d35b9,
7000,"CAB, 2006",CPC2006,7b3930b7-b238-433f-897a-249f1d6d35b9,
7000,"CAB, 2006",CPC2006,7b3930b7-b238-433f-897a-249f1d6d35b9,
