species_guid,continent_name,country_name,province_name,description,id
42040aea-22a0-4c0c-8a6b-adb4f1bf4dbb,非洲,埃塞俄比亚,,,
42040aea-22a0-4c0c-8a6b-adb4f1bf4dbb,非洲,贝宁,,,
42040aea-22a0-4c0c-8a6b-adb4f1bf4dbb,非洲,布基纳法索,,,
42040aea-22a0-4c0c-8a6b-adb4f1bf4dbb,非洲,布隆迪,,,
42040aea-22a0-4c0c-8a6b-adb4f1bf4dbb,非洲,多哥,,,
42040aea-22a0-4c0c-8a6b-adb4f1bf4dbb,非洲,冈比亚,,,
42040aea-22a0-4c0c-8a6b-adb4f1bf4dbb,非洲,刚果,,,
42040aea-22a0-4c0c-8a6b-adb4f1bf4dbb,非洲,刚果民主共和国,,,
42040aea-22a0-4c0c-8a6b-adb4f1bf4dbb,非洲,加纳,,,
42040aea-22a0-4c0c-8a6b-adb4f1bf4dbb,非洲,津巴布韦,,,
42040aea-22a0-4c0c-8a6b-adb4f1bf4dbb,非洲,喀麦隆,,,
42040aea-22a0-4c0c-8a6b-adb4f1bf4dbb,非洲,肯尼亚,,,
42040aea-22a0-4c0c-8a6b-adb4f1bf4dbb,非洲,卢旺达,,,
42040aea-22a0-4c0c-8a6b-adb4f1bf4dbb,非洲,马拉维,,,
42040aea-22a0-4c0c-8a6b-adb4f1bf4dbb,非洲,马里,,,
42040aea-22a0-4c0c-8a6b-adb4f1bf4dbb,非洲,毛里求斯,,,
42040aea-22a0-4c0c-8a6b-adb4f1bf4dbb,非洲,南非,,,
42040aea-22a0-4c0c-8a6b-adb4f1bf4dbb,非洲,尼日尔,,,
42040aea-22a0-4c0c-8a6b-adb4f1bf4dbb,非洲,尼日利亚,,,
42040aea-22a0-4c0c-8a6b-adb4f1bf4dbb,非洲,塞拉利昂,,,
42040aea-22a0-4c0c-8a6b-adb4f1bf4dbb,非洲,塞内加尔,,,
42040aea-22a0-4c0c-8a6b-adb4f1bf4dbb,非洲,苏丹,,,
42040aea-22a0-4c0c-8a6b-adb4f1bf4dbb,非洲,索马里,,,
42040aea-22a0-4c0c-8a6b-adb4f1bf4dbb,非洲,坦桑尼亚,,,
42040aea-22a0-4c0c-8a6b-adb4f1bf4dbb,非洲,乌干达,,,
42040aea-22a0-4c0c-8a6b-adb4f1bf4dbb,非洲,赞比亚,,,
42040aea-22a0-4c0c-8a6b-adb4f1bf4dbb,非洲,乍得,,,
42040aea-22a0-4c0c-8a6b-adb4f1bf4dbb,非洲,中非共和国,,,
42040aea-22a0-4c0c-8a6b-adb4f1bf4dbb,南美洲,阿根廷,,,
42040aea-22a0-4c0c-8a6b-adb4f1bf4dbb,南美洲,巴西,,,
42040aea-22a0-4c0c-8a6b-adb4f1bf4dbb,南美洲,巴西,阿克里州,存在 present,
42040aea-22a0-4c0c-8a6b-adb4f1bf4dbb,南美洲,巴西,米纳斯吉拉斯州,存在 present,
42040aea-22a0-4c0c-8a6b-adb4f1bf4dbb,南美洲,巴西,圣保罗州,存在 present,
42040aea-22a0-4c0c-8a6b-adb4f1bf4dbb,南美洲,波多黎各,,,
42040aea-22a0-4c0c-8a6b-adb4f1bf4dbb,南美洲,哥伦比亚,,,
42040aea-22a0-4c0c-8a6b-adb4f1bf4dbb,南美洲,委内瑞拉,,,
42040aea-22a0-4c0c-8a6b-adb4f1bf4dbb,南美洲,乌拉圭,,,
42040aea-22a0-4c0c-8a6b-adb4f1bf4dbb,欧洲,俄罗斯,,,
42040aea-22a0-4c0c-8a6b-adb4f1bf4dbb,欧洲,法国,,,
42040aea-22a0-4c0c-8a6b-adb4f1bf4dbb,欧洲,意大利,,,
42040aea-22a0-4c0c-8a6b-adb4f1bf4dbb,亚洲,巴基斯坦,,,
42040aea-22a0-4c0c-8a6b-adb4f1bf4dbb,亚洲,菲律宾,,,
42040aea-22a0-4c0c-8a6b-adb4f1bf4dbb,亚洲,缅甸,,,
42040aea-22a0-4c0c-8a6b-adb4f1bf4dbb,亚洲,日本,,,
42040aea-22a0-4c0c-8a6b-adb4f1bf4dbb,亚洲,日本,本州,存在 present,
42040aea-22a0-4c0c-8a6b-adb4f1bf4dbb,亚洲,日本,九州,存在 present,
42040aea-22a0-4c0c-8a6b-adb4f1bf4dbb,亚洲,斯里兰卡,,,
42040aea-22a0-4c0c-8a6b-adb4f1bf4dbb,亚洲,泰国,,,
42040aea-22a0-4c0c-8a6b-adb4f1bf4dbb,亚洲,也门,,,
42040aea-22a0-4c0c-8a6b-adb4f1bf4dbb,亚洲,伊朗,,,
42040aea-22a0-4c0c-8a6b-adb4f1bf4dbb,亚洲,印度,,,
42040aea-22a0-4c0c-8a6b-adb4f1bf4dbb,亚洲,印度,安得拉邦,存在 present,
42040aea-22a0-4c0c-8a6b-adb4f1bf4dbb,亚洲,印度,北方邦,存在 present,
42040aea-22a0-4c0c-8a6b-adb4f1bf4dbb,亚洲,印度,德里,存在 present,
42040aea-22a0-4c0c-8a6b-adb4f1bf4dbb,亚洲,印度,古吉拉特邦,存在 present,
42040aea-22a0-4c0c-8a6b-adb4f1bf4dbb,亚洲,印度,哈里亚那邦,存在 present,
42040aea-22a0-4c0c-8a6b-adb4f1bf4dbb,亚洲,印度,卡纳塔克邦,存在 present,
42040aea-22a0-4c0c-8a6b-adb4f1bf4dbb,亚洲,印度,拉贾斯坦邦,存在 present,
42040aea-22a0-4c0c-8a6b-adb4f1bf4dbb,亚洲,印度,马哈拉施特拉邦,存在 present,
42040aea-22a0-4c0c-8a6b-adb4f1bf4dbb,亚洲,印度,泰米尔纳德邦,存在 present,
42040aea-22a0-4c0c-8a6b-adb4f1bf4dbb,亚洲,印度,中央邦,存在 present,
42040aea-22a0-4c0c-8a6b-adb4f1bf4dbb,亚洲,印度尼西亚,,,
42040aea-22a0-4c0c-8a6b-adb4f1bf4dbb,亚洲,印度尼西亚,爪哇,存在 present,
f5494ded-6bcb-4f54-9435-ac5e1966fadc,北美洲,美国,,,
f5494ded-6bcb-4f54-9435-ac5e1966fadc,北美洲,美国,德克萨斯州,存在 present,
f5494ded-6bcb-4f54-9435-ac5e1966fadc,北美洲,美国,加利福尼亚州,存在 present,
f5494ded-6bcb-4f54-9435-ac5e1966fadc,北美洲,美国,新墨西哥州,存在 present,
f5494ded-6bcb-4f54-9435-ac5e1966fadc,北美洲,美国,亚利桑那州,存在 present,
f5494ded-6bcb-4f54-9435-ac5e1966fadc,北美洲,蒙特塞拉特岛,,,
f5494ded-6bcb-4f54-9435-ac5e1966fadc,北美洲,牙买加,,,
f5494ded-6bcb-4f54-9435-ac5e1966fadc,大洋洲,澳大利亚,,,
f5494ded-6bcb-4f54-9435-ac5e1966fadc,大洋洲,澳大利亚,昆士兰州,存在 present,
f5494ded-6bcb-4f54-9435-ac5e1966fadc,非洲,阿尔及利亚,,,
f5494ded-6bcb-4f54-9435-ac5e1966fadc,非洲,埃及,,,
f5494ded-6bcb-4f54-9435-ac5e1966fadc,非洲,厄立特里亚,,,
f5494ded-6bcb-4f54-9435-ac5e1966fadc,非洲,肯尼亚,,,
f5494ded-6bcb-4f54-9435-ac5e1966fadc,非洲,利比亚,,,
f5494ded-6bcb-4f54-9435-ac5e1966fadc,非洲,马里,,,
f5494ded-6bcb-4f54-9435-ac5e1966fadc,非洲,毛里求斯,,,
f5494ded-6bcb-4f54-9435-ac5e1966fadc,非洲,毛里塔尼亚,,,
f5494ded-6bcb-4f54-9435-ac5e1966fadc,非洲,摩洛哥,,,
f5494ded-6bcb-4f54-9435-ac5e1966fadc,非洲,尼日尔,,,
f5494ded-6bcb-4f54-9435-ac5e1966fadc,非洲,尼日利亚,,,
f5494ded-6bcb-4f54-9435-ac5e1966fadc,非洲,苏丹,,,
f5494ded-6bcb-4f54-9435-ac5e1966fadc,非洲,索马里,,,
f5494ded-6bcb-4f54-9435-ac5e1966fadc,非洲,突尼斯,,,
f5494ded-6bcb-4f54-9435-ac5e1966fadc,非洲,乍得,,,
f5494ded-6bcb-4f54-9435-ac5e1966fadc,南美洲,阿根廷,,,
f5494ded-6bcb-4f54-9435-ac5e1966fadc,南美洲,巴西,,,
f5494ded-6bcb-4f54-9435-ac5e1966fadc,南美洲,巴西,伯南布哥州,存在 present,
f5494ded-6bcb-4f54-9435-ac5e1966fadc,南美洲,巴西,里约热内卢州,存在 present,
f5494ded-6bcb-4f54-9435-ac5e1966fadc,南美洲,巴西,圣保罗州,存在 present,
f5494ded-6bcb-4f54-9435-ac5e1966fadc,南美洲,玻利维亚,,,
f5494ded-6bcb-4f54-9435-ac5e1966fadc,欧洲,法国,,,
f5494ded-6bcb-4f54-9435-ac5e1966fadc,欧洲,西班牙,,,
f5494ded-6bcb-4f54-9435-ac5e1966fadc,欧洲,西班牙,拉里奥哈,,
f5494ded-6bcb-4f54-9435-ac5e1966fadc,欧洲,意大利,,,
f5494ded-6bcb-4f54-9435-ac5e1966fadc,亚州,土耳其,,,
f5494ded-6bcb-4f54-9435-ac5e1966fadc,亚洲,阿富汗,,,
f5494ded-6bcb-4f54-9435-ac5e1966fadc,亚洲,阿拉伯联合酋长国,,,
f5494ded-6bcb-4f54-9435-ac5e1966fadc,亚洲,阿曼,,,
f5494ded-6bcb-4f54-9435-ac5e1966fadc,亚洲,巴基斯坦,,,
f5494ded-6bcb-4f54-9435-ac5e1966fadc,亚洲,巴林,,,
f5494ded-6bcb-4f54-9435-ac5e1966fadc,亚洲,卡塔尔,,,
f5494ded-6bcb-4f54-9435-ac5e1966fadc,亚洲,科威特,,,
f5494ded-6bcb-4f54-9435-ac5e1966fadc,亚洲,沙特阿拉伯,,,
f5494ded-6bcb-4f54-9435-ac5e1966fadc,亚洲,土库曼斯坦,,,
f5494ded-6bcb-4f54-9435-ac5e1966fadc,亚洲,叙利亚,,,
f5494ded-6bcb-4f54-9435-ac5e1966fadc,亚洲,也门,,,
f5494ded-6bcb-4f54-9435-ac5e1966fadc,亚洲,伊拉克,,,
f5494ded-6bcb-4f54-9435-ac5e1966fadc,亚洲,伊朗,,,
f5494ded-6bcb-4f54-9435-ac5e1966fadc,亚洲,以色列,,,
f5494ded-6bcb-4f54-9435-ac5e1966fadc,亚洲,印度,,,
f5494ded-6bcb-4f54-9435-ac5e1966fadc,亚洲,印度,安得拉邦,存在 present,
f5494ded-6bcb-4f54-9435-ac5e1966fadc,亚洲,印度,德里,存在 present,
f5494ded-6bcb-4f54-9435-ac5e1966fadc,亚洲,印度,古吉拉特邦,存在 present,
f5494ded-6bcb-4f54-9435-ac5e1966fadc,亚洲,印度,拉贾斯坦邦,存在 present,
f5494ded-6bcb-4f54-9435-ac5e1966fadc,亚洲,印度,旁遮普邦,存在 present,
f5494ded-6bcb-4f54-9435-ac5e1966fadc,亚洲,约旦,,,
da5830dc-3630-4c89-8c90-6faaf2e9d748,北美洲,美国,佛罗里达州,诱捕发现,
da5830dc-3630-4c89-8c90-6faaf2e9d748,非洲,埃及,,,
da5830dc-3630-4c89-8c90-6faaf2e9d748,非洲,留尼旺,,,
da5830dc-3630-4c89-8c90-6faaf2e9d748,非洲,毛里求斯,,,
da5830dc-3630-4c89-8c90-6faaf2e9d748,亚洲,阿拉伯联合酋长国,,,
da5830dc-3630-4c89-8c90-6faaf2e9d748,亚洲,阿曼,,,
da5830dc-3630-4c89-8c90-6faaf2e9d748,亚洲,巴基斯坦,,,
da5830dc-3630-4c89-8c90-6faaf2e9d748,亚洲,老挝,,,
da5830dc-3630-4c89-8c90-6faaf2e9d748,亚洲,孟加拉国,,,
da5830dc-3630-4c89-8c90-6faaf2e9d748,亚洲,缅甸,,,
da5830dc-3630-4c89-8c90-6faaf2e9d748,亚洲,沙特阿拉伯,,,
da5830dc-3630-4c89-8c90-6faaf2e9d748,亚洲,斯里兰卡,,,
da5830dc-3630-4c89-8c90-6faaf2e9d748,亚洲,泰国,,,
da5830dc-3630-4c89-8c90-6faaf2e9d748,亚洲,伊朗,,,
da5830dc-3630-4c89-8c90-6faaf2e9d748,亚洲,印度,,,
da5830dc-3630-4c89-8c90-6faaf2e9d748,亚洲,印度,阿萨姆邦,存在 present,
da5830dc-3630-4c89-8c90-6faaf2e9d748,亚洲,印度,安得拉邦,存在 present,
da5830dc-3630-4c89-8c90-6faaf2e9d748,亚洲,印度,北方邦,存在 present,
da5830dc-3630-4c89-8c90-6faaf2e9d748,亚洲,印度,比哈尔邦,存在 present,
da5830dc-3630-4c89-8c90-6faaf2e9d748,亚洲,印度,德里,存在 present,
da5830dc-3630-4c89-8c90-6faaf2e9d748,亚洲,印度,古吉拉特邦,存在 present,
da5830dc-3630-4c89-8c90-6faaf2e9d748,亚洲,印度,哈里亚那邦,存在 present,
da5830dc-3630-4c89-8c90-6faaf2e9d748,亚洲,印度,喀拉拉邦,存在 present,
da5830dc-3630-4c89-8c90-6faaf2e9d748,亚洲,印度,卡纳塔克邦,存在 present,
da5830dc-3630-4c89-8c90-6faaf2e9d748,亚洲,印度,马哈拉施特拉邦,存在 present,
da5830dc-3630-4c89-8c90-6faaf2e9d748,亚洲,印度,旁遮普邦,存在 present,
da5830dc-3630-4c89-8c90-6faaf2e9d748,亚洲,印度,泰米尔纳德邦,存在 present,
da5830dc-3630-4c89-8c90-6faaf2e9d748,亚洲,印度,西孟加拉邦,存在 present,
da5830dc-3630-4c89-8c90-6faaf2e9d748,亚洲,印度,喜马偕尔邦,存在 present,
da5830dc-3630-4c89-8c90-6faaf2e9d748,亚洲,印度,中央邦,存在 present,
da5830dc-3630-4c89-8c90-6faaf2e9d748,亚洲,印度尼西亚,,,
da5830dc-3630-4c89-8c90-6faaf2e9d748,亚洲,印度尼西亚,苏门答腊,,
da5830dc-3630-4c89-8c90-6faaf2e9d748,亚洲,越南,,,
6a238fde-0cb7-453d-bfee-66aaa7851321,北美洲,加拿大,爱德华王子岛,,
6a238fde-0cb7-453d-bfee-66aaa7851321,北美洲,加拿大,安大略省,,
6a238fde-0cb7-453d-bfee-66aaa7851321,北美洲,加拿大,不列颠哥伦比亚省,,
6a238fde-0cb7-453d-bfee-66aaa7851321,北美洲,加拿大,魁北克省,,
6a238fde-0cb7-453d-bfee-66aaa7851321,北美洲,加拿大,新布伦瑞克省,,
6a238fde-0cb7-453d-bfee-66aaa7851321,北美洲,美国,,,
6a238fde-0cb7-453d-bfee-66aaa7851321,北美洲,美国,北卡罗来那州,,
6a238fde-0cb7-453d-bfee-66aaa7851321,北美洲,美国,宾夕法尼亚州,,
6a238fde-0cb7-453d-bfee-66aaa7851321,北美洲,美国,俄亥俄州,,
6a238fde-0cb7-453d-bfee-66aaa7851321,北美洲,美国,佛罗里达州,,
6a238fde-0cb7-453d-bfee-66aaa7851321,北美洲,美国,佛蒙特州,,
6a238fde-0cb7-453d-bfee-66aaa7851321,北美洲,美国,弗吉尼亚州,,
6a238fde-0cb7-453d-bfee-66aaa7851321,北美洲,美国,哥伦比亚特区,,
6a238fde-0cb7-453d-bfee-66aaa7851321,北美洲,美国,华盛顿,,
6a238fde-0cb7-453d-bfee-66aaa7851321,北美洲,美国,康涅狄格州,,
6a238fde-0cb7-453d-bfee-66aaa7851321,北美洲,美国,肯塔基,,
6a238fde-0cb7-453d-bfee-66aaa7851321,北美洲,美国,路易斯安那州,,
6a238fde-0cb7-453d-bfee-66aaa7851321,北美洲,美国,罗得岛,,
6a238fde-0cb7-453d-bfee-66aaa7851321,北美洲,美国,马里兰州,,
6a238fde-0cb7-453d-bfee-66aaa7851321,北美洲,美国,密苏里州,,
6a238fde-0cb7-453d-bfee-66aaa7851321,北美洲,美国,密西西比州,,
6a238fde-0cb7-453d-bfee-66aaa7851321,北美洲,美国,密歇根州,,
6a238fde-0cb7-453d-bfee-66aaa7851321,北美洲,美国,缅因州,,
6a238fde-0cb7-453d-bfee-66aaa7851321,北美洲,美国,明尼苏达州,,
6a238fde-0cb7-453d-bfee-66aaa7851321,北美洲,美国,南卡罗来那州,,
6a238fde-0cb7-453d-bfee-66aaa7851321,北美洲,美国,纽约州,,
6a238fde-0cb7-453d-bfee-66aaa7851321,北美洲,美国,特拉华州,,
6a238fde-0cb7-453d-bfee-66aaa7851321,北美洲,美国,田纳西州,,
6a238fde-0cb7-453d-bfee-66aaa7851321,北美洲,美国,威斯康星州,,
6a238fde-0cb7-453d-bfee-66aaa7851321,北美洲,美国,西弗吉尼亚州,,
6a238fde-0cb7-453d-bfee-66aaa7851321,北美洲,美国,新罕布什尔州,,
6a238fde-0cb7-453d-bfee-66aaa7851321,北美洲,美国,新泽西州,,
6a238fde-0cb7-453d-bfee-66aaa7851321,北美洲,美国,伊利诺斯州,,
6a238fde-0cb7-453d-bfee-66aaa7851321,北美洲,美国,印第安那州,,
6a238fde-0cb7-453d-bfee-66aaa7851321,北美洲,美国,佐治亚州,,
e0ef18c2-a6a8-4132-960c-58a4a8b829fb,北美洲,巴拿马,,,
e0ef18c2-a6a8-4132-960c-58a4a8b829fb,北美洲,多米尼加共和国,,,
e0ef18c2-a6a8-4132-960c-58a4a8b829fb,北美洲,哥斯达黎加,,,
e0ef18c2-a6a8-4132-960c-58a4a8b829fb,北美洲,格林纳达,,,
e0ef18c2-a6a8-4132-960c-58a4a8b829fb,北美洲,古巴,,,
e0ef18c2-a6a8-4132-960c-58a4a8b829fb,北美洲,美国,,,
e0ef18c2-a6a8-4132-960c-58a4a8b829fb,北美洲,墨西哥,,,
e0ef18c2-a6a8-4132-960c-58a4a8b829fb,北美洲,尼加拉瓜,,,
e0ef18c2-a6a8-4132-960c-58a4a8b829fb,北美洲,特立尼达和多巴哥,,,
e0ef18c2-a6a8-4132-960c-58a4a8b829fb,大洋洲,澳大利亚,,,
e0ef18c2-a6a8-4132-960c-58a4a8b829fb,大洋洲,法属波利尼西亚,,,
e0ef18c2-a6a8-4132-960c-58a4a8b829fb,大洋洲,基里巴斯,,,
e0ef18c2-a6a8-4132-960c-58a4a8b829fb,大洋洲,萨摩亚,,,
e0ef18c2-a6a8-4132-960c-58a4a8b829fb,大洋洲,所罗门群岛,,,
e0ef18c2-a6a8-4132-960c-58a4a8b829fb,大洋洲,汤加,,,
e0ef18c2-a6a8-4132-960c-58a4a8b829fb,大洋洲,托克劳,,,
e0ef18c2-a6a8-4132-960c-58a4a8b829fb,大洋洲,新西兰,,,
e0ef18c2-a6a8-4132-960c-58a4a8b829fb,非洲,北非,,,
e0ef18c2-a6a8-4132-960c-58a4a8b829fb,非洲,法属马约特岛,,,
e0ef18c2-a6a8-4132-960c-58a4a8b829fb,非洲,科摩罗,,,
e0ef18c2-a6a8-4132-960c-58a4a8b829fb,非洲,留尼旺,,,
e0ef18c2-a6a8-4132-960c-58a4a8b829fb,非洲,马达加斯加,,,
e0ef18c2-a6a8-4132-960c-58a4a8b829fb,非洲,毛里求斯,,,
e0ef18c2-a6a8-4132-960c-58a4a8b829fb,非洲,摩洛哥,,,
e0ef18c2-a6a8-4132-960c-58a4a8b829fb,非洲,南非,,,
e0ef18c2-a6a8-4132-960c-58a4a8b829fb,非洲,尼日利亚,,,
e0ef18c2-a6a8-4132-960c-58a4a8b829fb,非洲,塞舌尔,,,
e0ef18c2-a6a8-4132-960c-58a4a8b829fb,南美洲,波多黎各,,,
e0ef18c2-a6a8-4132-960c-58a4a8b829fb,南美洲,厄瓜多尔,,,
e0ef18c2-a6a8-4132-960c-58a4a8b829fb,南美洲,法属圭亚那,,,
e0ef18c2-a6a8-4132-960c-58a4a8b829fb,南美洲,哥伦比亚,,,
e0ef18c2-a6a8-4132-960c-58a4a8b829fb,南美洲,秘鲁,,,
e0ef18c2-a6a8-4132-960c-58a4a8b829fb,欧洲,比利时,,,
e0ef18c2-a6a8-4132-960c-58a4a8b829fb,欧洲,德国,,,
e0ef18c2-a6a8-4132-960c-58a4a8b829fb,欧洲,荷兰,,,
e0ef18c2-a6a8-4132-960c-58a4a8b829fb,欧洲,马耳他,,,
e0ef18c2-a6a8-4132-960c-58a4a8b829fb,欧洲,葡萄牙,,,
e0ef18c2-a6a8-4132-960c-58a4a8b829fb,欧洲,瑞典,,,
e0ef18c2-a6a8-4132-960c-58a4a8b829fb,欧洲,西班牙,,,
e0ef18c2-a6a8-4132-960c-58a4a8b829fb,欧洲,希腊,,,
e0ef18c2-a6a8-4132-960c-58a4a8b829fb,欧洲,意大利,,,
e0ef18c2-a6a8-4132-960c-58a4a8b829fb,欧洲,英国,,,
e0ef18c2-a6a8-4132-960c-58a4a8b829fb,亚洲,波多黎各,,,
e0ef18c2-a6a8-4132-960c-58a4a8b829fb,亚洲,朝鲜,,,
e0ef18c2-a6a8-4132-960c-58a4a8b829fb,亚洲,韩国,,,
e0ef18c2-a6a8-4132-960c-58a4a8b829fb,亚洲,马来西亚,,,
e0ef18c2-a6a8-4132-960c-58a4a8b829fb,亚洲,孟加拉国,,,
e0ef18c2-a6a8-4132-960c-58a4a8b829fb,亚洲,缅甸,,,
e0ef18c2-a6a8-4132-960c-58a4a8b829fb,亚洲,南亚,,,
e0ef18c2-a6a8-4132-960c-58a4a8b829fb,亚洲,日本,,,
e0ef18c2-a6a8-4132-960c-58a4a8b829fb,亚洲,斯里兰卡,,,
e0ef18c2-a6a8-4132-960c-58a4a8b829fb,亚洲,泰国,,,
e0ef18c2-a6a8-4132-960c-58a4a8b829fb,亚洲,西亚,,,
e0ef18c2-a6a8-4132-960c-58a4a8b829fb,亚洲,印度,,,
e0ef18c2-a6a8-4132-960c-58a4a8b829fb,亚洲,印度尼西亚,,,
e0ef18c2-a6a8-4132-960c-58a4a8b829fb,亚洲,越南,,,
e0ef18c2-a6a8-4132-960c-58a4a8b829fb,亚洲,中国,,,
e0ef18c2-a6a8-4132-960c-58a4a8b829fb,亚洲,中国,福建,存在,
e0ef18c2-a6a8-4132-960c-58a4a8b829fb,亚洲,中国,甘肃,存在,
e0ef18c2-a6a8-4132-960c-58a4a8b829fb,亚洲,中国,广东,存在,
e0ef18c2-a6a8-4132-960c-58a4a8b829fb,亚洲,中国,广西,存在,
e0ef18c2-a6a8-4132-960c-58a4a8b829fb,亚洲,中国,贵州,存在,
e0ef18c2-a6a8-4132-960c-58a4a8b829fb,亚洲,中国,海南,存在,
e0ef18c2-a6a8-4132-960c-58a4a8b829fb,亚洲,中国,湖北,存在,
e0ef18c2-a6a8-4132-960c-58a4a8b829fb,亚洲,中国,湖南,存在,
e0ef18c2-a6a8-4132-960c-58a4a8b829fb,亚洲,中国,四川,存在,
e0ef18c2-a6a8-4132-960c-58a4a8b829fb,亚洲,中国,西藏,存在,
e0ef18c2-a6a8-4132-960c-58a4a8b829fb,亚洲,中国,云南,存在,
e0ef18c2-a6a8-4132-960c-58a4a8b829fb,亚洲,中国,浙江,存在,
e0ef18c2-a6a8-4132-960c-58a4a8b829fb,亚洲,中国,中国台湾,存在 present,
e0ef18c2-a6a8-4132-960c-58a4a8b829fb,亚洲,中国台湾,,,
e0ef18c2-a6a8-4132-960c-58a4a8b829fb,亚洲,中国香港,,,
617531e7-d6a4-4d98-a0d2-b2e35a4d095e,亚洲,韩国,,,
617531e7-d6a4-4d98-a0d2-b2e35a4d095e,亚洲,日本,,,
617531e7-d6a4-4d98-a0d2-b2e35a4d095e,亚洲,中国,北京,,
617531e7-d6a4-4d98-a0d2-b2e35a4d095e,亚洲,中国,甘肃,,
617531e7-d6a4-4d98-a0d2-b2e35a4d095e,亚洲,中国,广西,,
617531e7-d6a4-4d98-a0d2-b2e35a4d095e,亚洲,中国,河北,,
617531e7-d6a4-4d98-a0d2-b2e35a4d095e,亚洲,中国,江西,,
617531e7-d6a4-4d98-a0d2-b2e35a4d095e,亚洲,中国,内蒙古,,
617531e7-d6a4-4d98-a0d2-b2e35a4d095e,亚洲,中国,宁夏,,
617531e7-d6a4-4d98-a0d2-b2e35a4d095e,亚洲,中国,青海,,
617531e7-d6a4-4d98-a0d2-b2e35a4d095e,亚洲,中国,山东,,
617531e7-d6a4-4d98-a0d2-b2e35a4d095e,亚洲,中国,山西,,
617531e7-d6a4-4d98-a0d2-b2e35a4d095e,亚洲,中国,陕西,,
617531e7-d6a4-4d98-a0d2-b2e35a4d095e,亚洲,中国,四川,,
617531e7-d6a4-4d98-a0d2-b2e35a4d095e,亚洲,中国,天津,,
617531e7-d6a4-4d98-a0d2-b2e35a4d095e,亚洲,中国,新疆,,
617531e7-d6a4-4d98-a0d2-b2e35a4d095e,亚洲,中国,浙江,,
169a55dc-c8cb-4ad8-bcf8-256f576a54b0,北美洲,加拿大,不列颠哥伦比亚省,,
169a55dc-c8cb-4ad8-bcf8-256f576a54b0,北美洲,美国,,,
169a55dc-c8cb-4ad8-bcf8-256f576a54b0,北美洲,美国,加利福尼亚州,存在，present,
169a55dc-c8cb-4ad8-bcf8-256f576a54b0,大洋洲,澳大利亚,塔斯玛尼亚州,,
169a55dc-c8cb-4ad8-bcf8-256f576a54b0,大洋洲,澳大利亚,西澳大利亚州,,
169a55dc-c8cb-4ad8-bcf8-256f576a54b0,大洋洲,澳大利亚,新南威尔士州,,
169a55dc-c8cb-4ad8-bcf8-256f576a54b0,南美洲,智利,,,
169a55dc-c8cb-4ad8-bcf8-256f576a54b0,欧洲,爱尔兰,,,
169a55dc-c8cb-4ad8-bcf8-256f576a54b0,欧洲,奥地利,,,
169a55dc-c8cb-4ad8-bcf8-256f576a54b0,欧洲,波兰,,,
169a55dc-c8cb-4ad8-bcf8-256f576a54b0,欧洲,德国,,,
169a55dc-c8cb-4ad8-bcf8-256f576a54b0,欧洲,法国,,,
169a55dc-c8cb-4ad8-bcf8-256f576a54b0,欧洲,荷兰,,,
169a55dc-c8cb-4ad8-bcf8-256f576a54b0,欧洲,西班牙,,,
169a55dc-c8cb-4ad8-bcf8-256f576a54b0,欧洲,意大利,,,
169a55dc-c8cb-4ad8-bcf8-256f576a54b0,欧洲,英国,,,
169a55dc-c8cb-4ad8-bcf8-256f576a54b0,亚洲,中国,山西,,
169a55dc-c8cb-4ad8-bcf8-256f576a54b0,亚洲,中国,四川,,
6d6c08b5-37a7-47de-acd6-9956241a5d62,北美洲,加拿大,,,
6d6c08b5-37a7-47de-acd6-9956241a5d62,北美洲,加拿大,安大略省,存在 present,
6d6c08b5-37a7-47de-acd6-9956241a5d62,北美洲,加拿大,魁北克省,存在 present,
6d6c08b5-37a7-47de-acd6-9956241a5d62,北美洲,加拿大,曼尼托巴,存在 present,
6d6c08b5-37a7-47de-acd6-9956241a5d62,北美洲,加拿大,新布伦瑞克省,存在 present,
6d6c08b5-37a7-47de-acd6-9956241a5d62,北美洲,加拿大,新斯科舍省,存在 present,
6d6c08b5-37a7-47de-acd6-9956241a5d62,北美洲,美国,,,
6d6c08b5-37a7-47de-acd6-9956241a5d62,北美洲,美国,阿拉斯加,存在 present,
6d6c08b5-37a7-47de-acd6-9956241a5d62,北美洲,美国,爱达荷州,存在 present,
6d6c08b5-37a7-47de-acd6-9956241a5d62,北美洲,美国,宾夕法尼亚州,存在 present,
6d6c08b5-37a7-47de-acd6-9956241a5d62,北美洲,美国,俄亥俄州,存在 present,
6d6c08b5-37a7-47de-acd6-9956241a5d62,北美洲,美国,俄克拉何马州,存在 present,
6d6c08b5-37a7-47de-acd6-9956241a5d62,北美洲,美国,俄勒冈州,存在 present,
6d6c08b5-37a7-47de-acd6-9956241a5d62,北美洲,美国,华盛顿,存在 present,
6d6c08b5-37a7-47de-acd6-9956241a5d62,北美洲,美国,加利福尼亚州,存在 present,
6d6c08b5-37a7-47de-acd6-9956241a5d62,北美洲,美国,堪萨斯州,存在 present,
6d6c08b5-37a7-47de-acd6-9956241a5d62,北美洲,美国,科罗拉多州,存在 present,
6d6c08b5-37a7-47de-acd6-9956241a5d62,北美洲,美国,马里兰州,存在 present,
6d6c08b5-37a7-47de-acd6-9956241a5d62,北美洲,美国,缅因州,存在 present,
